CODIGO;nombre;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INST;FECHA_SUSP;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERA;AREA_HIDRO;ZONA_HIDRO;SUBZONA_HI;CORRIENTE;altitudDEM;NOMZH;ID_REG;N°_ESTACI;LimSup
54097010;PENITAS [54097010];Limnigráfica;Convencional;Activa;15/03/1969 0:00:00;14/08/1872 0:00:00;14;4.290500000000000;-77.024361110000001;Choco;El Litoral Del San Juán (Docordó);Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;San Juan;12;Pacífico - Directos;10;16;378.350000000000023
54077130;MALAGUITA [54077130];Limnigráfica;Convencional;Activa;15/09/1966 0:00:00;14/08/1872 0:00:00;18;4.154444444000000;-77.216388890000005;Valle Del Cauca;Buenaventura;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan;San Juan;10;Pacífico - Directos;10;16;378.350000000000023
54090010;PALESTINA [54090010];Pluviométrica;Convencional;Activa;15/03/1966 0:00:00;14/08/1872 0:00:00;15;4.162611111000000;-77.135555560000000;Choco;El Litoral Del San Juán (Docordó);Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan; ;4;Pacífico - Directos;10;16;378.350000000000023
54070030;MALAGUITA [54070030];Pluviométrica;Convencional;Activa;15/01/1969 0:00:00;14/08/1872 0:00:00;13;4.169222222000000;-77.205722219999998;Valle Del Cauca;Buenaventura;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Ríos Calima y  Bajo San Juan; ;5;Pacífico - Directos;10;16;378.350000000000023
26105150;SAN MARCOS [26105150];Climática Ordinaria;Convencional;Activa;15/09/1971 0:00:00;14/08/1872 0:00:00;1011;4.238916667000000;-76.033055555999994;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila; ;990;Saldaña;17;73;230.000000000000000
26105110;INGENIO RIOPAILA [26105110];Climática Ordinaria;Convencional;Activa;15/01/1967 0:00:00;14/08/1872 0:00:00;954;4.324500000000000;-76.084527780000002;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila; ;926;Saldaña;14;158;338.100000000000023
26115080;CANDELARIA [26115080];Meteorológica Especial;Convencional;Activa;15/01/1978 0:00:00;14/08/1872 0:00:00;945;4.480916667000000;-76.079888890000007;Valle Del Cauca;Roldanillo;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral; ;907;Saldaña;14;158;338.100000000000023
26110230;ISUGU [26110230];Pluviográfica;Convencional;Activa;15/06/1971 0:00:00;14/08/1872 0:00:00;933;4.418666667000000;-76.100527779999993;Valle Del Cauca;Roldanillo;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral; ;909;Saldaña;14;158;338.100000000000023
26110040;BOLIVAR [26110040];Pluviométrica;Convencional;Activa;15/04/1961 0:00:00;14/08/1872 0:00:00;972;4.342944444000000;-76.190444439999993;Valle Del Cauca;Bolívar;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral; ;950;Saldaña;14;158;338.100000000000023
54030020;NARANJAL [54030020];Pluviométrica;Convencional;Activa;15/03/1975 0:00:00;14/08/1872 0:00:00;1179;4.356916667000000;-76.353416670000001;Valle Del Cauca;Bolívar;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Río Sipí; ;1166;Saldaña;14;158;338.100000000000023
26100070;LUCERNA HACIENDA [26100070];Pluviométrica;Convencional;Activa;15/11/1974 0:00:00;14/08/1872 0:00:00;964;4.223805556000000;-76.147305560000007;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Bugalagrande; ;946;Saldaña;17;73;230.000000000000000
26100410;GALICIA [26100410];Pluviométrica;Convencional;Activa;15/01/1972 0:00:00;14/08/1872 0:00:00;1191;4.171888889000000;-76.056388889999994;Valle Del Cauca;Bugalagrande;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila; ;1161;Saldaña;17;73;230.000000000000000
54030030;LITUANIA [54030030];Pluviométrica;Convencional;Activa;15/05/1966 0:00:00;14/08/1872 0:00:00;1196;4.495722222000000;-76.352222220000002;Valle Del Cauca;El Dovio;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Río Sipí; ;1163;Saldaña;14;158;338.100000000000023
26110290;ARBOLEDA LA [26110290];Pluviométrica;Convencional;Activa;15/01/1974 0:00:00;14/08/1872 0:00:00;959;4.531611111000000;-76.093611109999998;Valle Del Cauca;La Unión;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral; ;938;Saldaña;14;158;338.100000000000023
26100740;SAN PEDRO [26100740];Pluviométrica;Convencional;Activa;15/10/1969 0:00:00;14/08/1872 0:00:00;949;4.515638889000000;-76.040555560000001;Valle Del Cauca;La Victoria;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Las Cañas - Los Micos y Obando; ;920;Saldaña;14;158;338.100000000000023
26100300;OBANDO [26100300];Pluviométrica;Convencional;Activa;15/08/1967 0:00:00;14/08/1872 0:00:00;986;4.588611111000000;-75.965833329999995;Valle Del Cauca;Obando;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Las Cañas - Los Micos y Obando; ;949;Saldaña;14;158;338.100000000000023
26110300;CEROS [26110300];Pluviométrica;Convencional;Activa;15/11/1979 0:00:00;14/08/1872 0:00:00;940;4.616388889000000;-76.034444440000001;Valle Del Cauca;Toro;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Pescador - RUT - Chanco - Catarina y Cañaveral; ;907;Saldaña;14;158;338.100000000000023
54030010;PATUMAC [54030010];Pluviométrica;Convencional;Activa;15/03/1966 0:00:00;14/08/1872 0:00:00;1689;4.572833333000000;-76.201666666999998;Valle Del Cauca;Versalles;Area Operativa 09 - Cauca-Valle-Caldas;Pacifico;San Juán;Río Sipí; ;1867;Saldaña;14;158;338.100000000000023
26120130;COROZAL [26120130];Pluviométrica;Convencional;Activa;15/08/1971 0:00:00;14/08/1872 0:00:00;1178;4.402777778000000;-75.915416669999999;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1153;Saldaña;14;158;338.100000000000023
26120180;ALAMBRADO EL-ALERT [26120180];Pluviométrica;Convencional;Activa;15/04/1977 0:00:00;14/08/1872 0:00:00;1071;4.409305556000000;-75.875333333000000;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1040;Saldaña;14;158;338.100000000000023
26100400;ALCAZAR EL [26100400];Pluviométrica;Convencional;Activa;15/02/1971 0:00:00;14/08/1872 0:00:00;17;4.310000000000000;-76.019999999999996;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río Paila; ;1020;Saldaña;14;158;338.100000000000023
26100780;ZARZAL [26100780];Pluviométrica;Convencional;Activa;15/11/1974 0:00:00;14/08/1872 0:00:00;953;4.383055556000000;-76.073499999999996;Valle Del Cauca;Zarzal;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Rios Las Cañas - Los Micos y Obando; ;923;Saldaña;14;158;338.100000000000023
21215130;CUCUANA HACIENDA [21215130];Climática Ordinaria;Convencional;Activa;15/11/1986 0:00:00;14/08/1872 0:00:00;2229;4.341388889000000;-75.518583329999998;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;2208;Saldaña;18;58;389.850000000000023
22075030;RIOMANSO [22075030];Climática Ordinaria;Convencional;Activa;15/12/1973 0:00:00;14/08/1872 0:00:00;253;4.206777778000000;-75.415583330000004;Tolima;Rovira;Area Operativa 10 - Tolima;Magdalena Cauca;Saldaña;Rïo Cucuana; ;2037;Saldaña;18;58;389.850000000000023
26125130;CUMBARCO [26125130];Climática Ordinaria;Convencional;Activa;15/10/1973 0:00:00;14/08/1872 0:00:00;1749;4.185055556000000;-75.832361109999994;Valle Del Cauca;Sevilla;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1718;Saldaña;14;158;338.100000000000023
26127030;BARRAGAN [26127030];Limnimétrica;Convencional;Activa;15/02/1999 0:00:00;14/08/1872 0:00:00;1130;4.337444444000000;-75.792055555999994;Quindío;Calarcá;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja;Barragan;1109;Saldaña;14;158;338.100000000000023
26127150;PIJAO [26127150];Limnimétrica;Convencional;Activa;15/02/1999 0:00:00;14/08/1872 0:00:00;1679;4.333916667000000;-75.702972220000007;Quindío;Pijao;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja;Lejos;1652;Saldaña;14;158;338.100000000000023
21217140;PUENTE LUISA [21217140];Limnimétrica;Convencional;Activa;15/03/1985 0:00:00;14/08/1872 0:00:00;2205;4.341361111000000;-75.520083330000006;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello;Anaime;2187;Saldaña;18;58;389.850000000000023
21217270;CHUZO EL [21217270];Limnimétrica;Convencional;Activa;15/08/1984 0:00:00;14/08/1872 0:00:00;1190;4.409222222000000;-75.433361110000007;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello;Anaime;1883;Saldaña;18;58;389.850000000000023
21217280;PUENTE LA BOLIVAR [21217280];Limnimétrica;Convencional;Activa;15/10/1986 0:00:00;14/08/1872 0:00:00;1907;4.436550000000000;-75.445938889999994;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello;Bermellon;1882;Saldaña;18;58;389.850000000000023
21210020;JUNTAS LAS [21210020];Pluviográfica;Convencional;Activa;15/08/1971 0:00:00;14/08/1872 0:00:00;1765;4.556305556000000;-75.321638890000003;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;1857;Saldaña;18;58;389.850000000000023
21210180;TOCHE [21210180];Pluviográfica;Convencional;Activa;15/10/1986 0:00:00;14/08/1872 0:00:00;1991;4.519500000000000;-75.409833329999998;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;1968;Saldaña;18;58;389.850000000000023
21210220;PALMAR EL [21210220];Pluviográfica;Convencional;Activa;15/08/1971 0:00:00;14/08/1872 0:00:00;2200;4.580111111000000;-75.325666670000004;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;2363;Saldaña;18;58;389.850000000000023
21210260;SILENCIO EL [21210260];Pluviográfica;Convencional;Activa;20/08/1999 0:00:00;14/08/1872 0:00:00;2500;4.633333333000000;-75.383333329999999;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;3686;Saldaña;18;58;389.850000000000023
26120170;PIJAO [26120170];Pluviométrica;Convencional;Activa;15/11/1974 0:00:00;14/08/1872 0:00:00;1685;4.332750000000000;-75.706277779999994;Quindío;Pijao;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1651;Saldaña;14;158;338.100000000000023
26120160;SALENTO [26120160];Pluviométrica;Convencional;Activa;15/11/1974 0:00:00;14/08/1872 0:00:00;1926;4.636277778000000;-75.569166667000005;Quindío;Salento;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1982;Saldaña;14;158;338.100000000000023
21210170;PALOGRANDE HACIENDA [21210170];Pluviométrica;Convencional;Activa;15/11/1986 0:00:00;14/08/1872 0:00:00;2212;4.331888889000000;-75.401333330000000;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;2189;Saldaña;18;58;389.850000000000023
21210130;DELICIAS LAS [21210130];Pluviométrica;Convencional;Activa;15/09/1983 0:00:00;14/08/1872 0:00:00;295;4.380333333000000;-75.511750000000006;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;2065;Saldaña;18;58;389.850000000000023
21210140;PLAN EL [21210140];Pluviométrica;Convencional;Activa;15/09/1983 0:00:00;14/08/1872 0:00:00;388;4.383750000000000;-75.496861109999998;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;2011;Saldaña;18;58;389.850000000000023
21210150;CASCADA LA [21210150];Pluviométrica;Convencional;Activa;15/09/1983 0:00:00;14/08/1872 0:00:00;3280;4.284388889000000;-75.542333330000005;Tolima;Cajamarca;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;3258;Saldaña;18;58;389.850000000000023
22070030;SANTA HELENA [22070030];Pluviométrica;Convencional;Activa;15/03/1975 0:00:00;14/08/1872 0:00:00;2606;4.124555556000000;-75.499527779999994;Tolima;Roncesvalles;Area Operativa 10 - Tolima;Magdalena Cauca;Saldaña;Rïo Cucuana; ;2577;Saldaña;18;58;389.850000000000023
26120120;CAMELIA LA [26120120];Pluviométrica;Convencional;Activa;15/07/1971 0:00:00;14/08/1872 0:00:00;1240;4.331555556000000;-75.834833333000006;Valle Del Cauca;Caicedonia;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1209;Saldaña;14;158;338.100000000000023
26125061;AEROPUERTO EL EDEN - - AUT [26125061];Sinóptica Principal;Automática con Telemetría. Convencional;Activa;15/07/2016 0:00:00;14/08/1872 0:00:00;1229;4.454722222000000;-75.766388890000002;Quindío;Armenia;Area Operativa 09 - Cauca-Valle-Caldas;Magdalena Cauca;Cauca;Río La Vieja; ;1211;Saldaña;14;158;338.100000000000023
21245010;PERALES HATO OPIA [21245010];Climática Ordinaria;Convencional;Activa;15/02/1965 0:00:00;14/08/1872 0:00:00;826;4.429666667000000;-75.200522219999996;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Totare; ;1124;Saldaña;18;58;389.850000000000023
21215080;CHICORAL [21215080];Climática Ordinaria;Convencional;Activa;15/05/1963 0:00:00;14/08/1872 0:00:00;432;4.231527778000000;-74.995361110000005;Tolima;Espinal;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;420;Saldaña;18;58;389.850000000000023
21185080;VALLE DE SAN JUAN [21185080];Climática Ordinaria;Convencional;Activa;15/11/1986 0:00:00;14/08/1872 0:00:00;591;4.216458333000000;-75.104611110999997;Tolima;Valle De San Juan;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena; ;585;Saldaña;18;58;389.850000000000023
21185040;AEROPUERTO SANTIAGO VILA [21185040];Climática Principal;Convencional;Activa;15/01/1951 0:00:00;14/08/1872 0:00:00;305;4.275444444000000;-74.798000000000002;Tolima;Flandes;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena; ;280;Saldaña;18;58;389.850000000000023
21209200;LA CAMPINA - AUT [21209200];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/11/1992 0:00:00;14/08/1872 0:00:00;425;4.304888889000000;-74.793777778000006;Cundinamarca;Girardot;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Bogotá;Bogota;272;Saldaña;15;153;277.379999999999995
21217120;PUENTE CARRETERA [21217120];Limnigráfica;Convencional;Activa;15/02/1972 0:00:00;14/08/1872 0:00:00;1156;4.402861111000000;-75.292527780000000;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello;Coello;1260;Saldaña;18;58;389.850000000000023
21227010;PIEDRAS  - AUT [21227010];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/03/1972 0:00:00;14/08/1872 0:00:00;384;4.535225000000000;-74.880530555999997;Tolima;Piedras;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Opía;Opia;369;Saldaña;18;58;389.850000000000023
22077060;GUAMAL EL [22077060];Limnigráfica;Convencional;Activa;15/09/1971 0:00:00;14/08/1872 0:00:00;695;4.171361111000000;-75.274500000000003;Tolima;Rovira;Area Operativa 10 - Tolima;Magdalena Cauca;Saldaña;Rïo Cucuana;Tuamo;678;Saldaña;18;58;389.850000000000023
21217070;PAYANDE [21217070];Limnigráfica;Convencional;Activa;15/08/1959 0:00:00;14/08/1872 0:00:00;562;4.301388889000000;-75.090138890000006;Tolima;San Luis;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello;Coello;537;Saldaña;18;58;389.850000000000023
21187020;PAVO REAL [21187020];Limnigráfica;Convencional;Activa;15/09/1959 0:00:00;14/08/1872 0:00:00;734;4.222500000000000;-75.198083330000003;Tolima;Valle De San Juan;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena;Luisa;721;Saldaña;18;58;389.850000000000023
21210030;PASTALES [21210030];Pluviográfica;Convencional;Activa;15/05/1958 0:00:00;14/08/1872 0:00:00;1602;4.511055556000000;-75.300833330000003;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;1576;Saldaña;18;58;389.850000000000023
21210080;SECRETO EL [21210080];Pluviográfica;Convencional;Activa;15/05/1985 0:00:00;14/08/1872 0:00:00;1482;4.494277778000000;-75.289944439999999;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;1496;Saldaña;18;58;389.850000000000023
21210110;PLACER EL [21210110];Pluviográfica;Convencional;Activa;15/06/1983 0:00:00;14/08/1872 0:00:00;2170;4.520944444000000;-75.277888890000000;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;2201;Saldaña;18;58;389.850000000000023
21210120;ESMERALDA LA [21210120];Pluviográfica;Convencional;Activa;15/06/1983 0:00:00;14/08/1872 0:00:00;1965;4.490916667000000;-75.239416669999997;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;1976;Saldaña;18;58;389.850000000000023
21220040;PIEDRAS [21220040];Pluviográfica;Convencional;Activa;15/03/1972 0:00:00;14/08/1872 0:00:00;497;4.537740000000000;-74.882260000000002;Tolima;Piedras;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Opía; ;408;Saldaña;18;58;389.850000000000023
21210190;RESACA LA [21210190];Pluviográfica;Convencional;Activa;15/11/1986 0:00:00;14/08/1872 0:00:00;1250;4.274500000000000;-75.148416670000003;Tolima;San Luis;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena; ;1187;Saldaña;18;58;389.850000000000023
21230110;NARINO RADIO [21230110];Pluviométrica;Convencional;Activa;15/01/1980 0:00:00;14/08/1872 0:00:00;262;4.387805556000000;-74.838166666999996;Cundinamarca;Nariño;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Opía; ;254;Saldaña;18;58;389.850000000000023
21230060;NARINO [21230060];Pluviométrica;Convencional;Activa;15/11/1974 0:00:00;14/08/1872 0:00:00;289;4.398611111000000;-74.825555559999998;Cundinamarca;Nariño;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Seco y otros Directos al Magdalena; ;264;Saldaña;15;153;277.379999999999995
21210200;BUENOS AIRES [21210200];Pluviométrica;Convencional;Activa;15/12/1986 0:00:00;14/08/1872 0:00:00;728;4.335138889000000;-75.073444440000003;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;727;Saldaña;18;58;389.850000000000023
21210240;INTERLAKEN [21210240];Pluviométrica;Convencional;Activa;15/10/1994 0:00:00;14/08/1872 0:00:00;1174;4.421027778000000;-75.220555559999994;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;1176;Saldaña;18;58;389.850000000000023
21220050;ACEITUNO EL [21220050];Pluviométrica;Convencional;Activa;15/01/1969 0:00:00;14/08/1872 0:00:00;680;4.353444444000000;-75.053055560000004;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Coello; ;696;Saldaña;18;58;389.850000000000023
21210230;CRUZ ROJA [21210230];Pluviométrica;Convencional;Activa;15/06/1997 0:00:00;14/08/1872 0:00:00;1176;4.429722222000000;-75.207750000000004;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Totare; ;1170;Saldaña;18;58;389.850000000000023
21240030;SAN JUAN DE CHINA [21240030];Pluviométrica;Convencional;Activa;15/11/1986 0:00:00;14/08/1872 0:00:00;1980;4.542444444000000;-75.075388889999999;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Totare; ;1950;Saldaña;18;58;389.850000000000023
21240070;ANZOATEGUI [21240070];Pluviométrica;Convencional;Activa;15/12/1974 0:00:00;14/08/1872 0:00:00;1814;4.637500000000000;-75.090000000000003;Tolima;Anzoátegui;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Totare; ;1918;Saldaña;18;58;389.850000000000023
22050100;GUAYABOS LOS [22050100];Pluviométrica;Convencional;Activa;15/11/1986 0:00:00;14/08/1872 0:00:00;330;4.656555556000000;-75.096944440000001;Tolima;Coyaima;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Totare; ;1415;Saldaña;18;58;389.850000000000023
21180040;ROVIRA 2 [21180040];Pluviométrica;Convencional;Activa;15/11/1971 0:00:00;14/08/1872 0:00:00;848;4.242500000000000;-75.242500000000007;Tolima;Rovira;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena; ;909;Saldaña;18;58;389.850000000000023
21170020;DOS AGUAS LAS [21170020];Pluviométrica;Convencional;Activa;15/01/1951 0:00:00;14/08/1872 0:00:00;3394;4.258277778000000;-74.783611109999995;Tolima;Suárez;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Directos Magdalena entre ríos Cabrera y Sumapaz; ;273;Saldaña;18;58;389.850000000000023
21180210;VALLE DE SAN JUAN [21180210];Pluviométrica;Convencional;Activa;15/11/1971 0:00:00;14/08/1872 0:00:00;582;4.191972222000000;-75.112888889000004;Tolima;Valle De San Juan;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Luisa y otros directos al Magdalena; ;578;Saldaña;18;58;389.850000000000023
21250460;VENADILLO [21250460];Pluviométrica;Convencional;Activa;15/12/1974 0:00:00;14/08/1872 0:00:00;430;4.663805556000000;-74.917749999999998;Tolima;Venadillo;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Lagunilla y Otros Directos al Magdalena; ;371;Saldaña;18;58;389.850000000000023
21245040;AEROPUERTO PERALES [21245040];Sinóptica Secundaria;Convencional;Activa;15/11/1970 0:00:00;14/08/1872 0:00:00;943;4.424138889000000;-75.139416670000003;Tolima;Ibagué;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Opía; ;928;Saldaña;18;58;389.850000000000023
21235010;JERUSALEN [21235010];Climática Ordinaria;Convencional;Activa;15/11/1974 0:00:00;14/08/1872 0:00:00;297;4.561805556000000;-74.702388889999995;Cundinamarca;Jerusalén;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Seco y otros Directos al Magdalena; ;283;Saldaña;15;153;277.379999999999995
21195060;PANDI [21195060];Climática Ordinaria;Convencional;Activa;15/06/1969 0:00:00;14/08/1872 0:00:00;950;4.192722222000000;-74.487416670000002;Cundinamarca;Pandi;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz; ;919;Saldaña;19;119;333.500000000000000
21237040;CORRALITOS [21237040];Limnimétrica;Convencional;Activa;15/02/1972 0:00:00;14/08/1872 0:00:00;398;4.646388889000000;-74.659444440000001;Cundinamarca;Pulí;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Seco y otros Directos al Magdalena;Seco;386;Saldaña;15;153;277.379999999999995
21197110;SILVANIA [21197110];Limnimétrica;Convencional;Activa;15/11/1971 0:00:00;14/08/1872 0:00:00;1480;4.403055556000000;-74.385305556000006;Cundinamarca;Silvania;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;Subia;1455;Saldaña;15;153;277.379999999999995
21207960;PUENTE PORTILLO [21207960];Limnimétrica;Convencional;Activa;15/04/1965 0:00:00;14/08/1872 0:00:00;361;4.454861111000000;-74.608527780000003;Cundinamarca;Tocaima;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Bogotá;Bogota;367;Saldaña;15;153;277.379999999999995
21197150;LIMONAR EL [21197150];Limnimétrica;Convencional;Activa;15/12/1975 0:00:00;14/08/1872 0:00:00;405;4.232555556000000;-74.620555560000000;Tolima;Melgar;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz;Sumapaz;337;Saldaña;19;119;333.500000000000000
21190030;TIBACUY [21190030];Pluviográfica;Convencional;Activa;15/10/1986 0:00:00;14/08/1872 0:00:00;1635;4.348055556000000;-74.454472220000000;Cundinamarca;Tibacuy;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz; ;1649;Saldaña;15;153;277.379999999999995
21202160;HIDROPARAISO [21202160];Pluviométrica;Convencional;Activa;15/01/1999 0:00:00;14/08/1872 0:00:00;1685;4.574500000000000;-74.407388889000003;Cundinamarca;El Colegio;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Bogotá; ;1635;Saldaña;15;153;277.379999999999995
21190310;PINAR EL [21190310];Pluviométrica;Convencional;Activa;15/08/1980 0:00:00;14/08/1872 0:00:00;1900;4.387972222000000;-74.329916670000003;Cundinamarca;Fusagasugá;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz; ;1852;Saldaña;15;153;277.379999999999995
21190210;NILO [21190210];Pluviométrica;Convencional;Activa;15/11/1971 0:00:00;14/08/1872 0:00:00;322;4.305888889000000;-74.648666669999997;Cundinamarca;Nilo;Area Operativa 10 - Tolima;Magdalena Cauca;Alto Magdalena;Río Sumapaz; ;315;Saldaña;19;119;333.500000000000000
21190460;BATAN [21190460];Pluviométrica;Convencional;Activa;15/07/1997 0:00:00;14/08/1872 0:00:00;2240;4.350000000000000;-74.400000000000006;Cundinamarca;Pasca;Area Operativa 11 - Cundinamarca-Amazonas;Magdalena Cauca;Alto Magdalena;Río Sumapaz; ;1512;Saldaña;15;153;277.379999999999995
